User ID,Vehicle Model,Battery Capacity (kWh),Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Time of Day,State of Charge (Start %),State of Charge (End %),Temperature (C),Vehicle Age (years),Charger Type
f01b96ca-435,Tesla Model S,91.7,2023-02-18 13:03:22,2023-02-18 14:12:58,50.79,1.16,Afternoon,26.6,75.7,16.3,13.2,DC_CCS
6ba87ced-d35,Nissan Leaf,50.5,2023-05-13 11:08:03,2023-05-13 16:27:51,20.49,5.33,Morning,57.5,95.4,25.5,14.4,AC_L2
3c033944-6cc,Volkswagen ID.4,81.8,2023-08-06 13:30:49,2023-08-06 21:25:25,27.78,7.91,Afternoon,67.3,98.7,31.9,3.2,AC_L2
bb395f6e-502,Ford Mustang Mach-E,86.0,2023-11-03 12:45:43,2023-11-03 13:58:55,53.71,1.22,Afternoon,23.9,78.8,19.4,4.5,DC_CCS
255552e7-a12,Chevy Bolt,64.8,2023-02-21 15:55:22,2023-02-22 04:19:58,34.61,12.41,Afternoon,43.0,94.3,14.3,9.7,AC_L2
10e8e268-71b,Hyundai Kona Electric,61.6,2023-07-18 00:21:59,2023-07-18 06:44:11,34.67,6.37,Night,41.6,95.2,21.3,6.3,AC_L2
cbe02c7d-9bd,Nissan Leaf,49.5,2023-11-08 06:33:03,2023-11-08 07:42:03,37.74,1.15,Morning,26.1,96.1,10.9,13.5,DC_CHAdeMO
cac7a4e2-da9,Tesla Model 3 LR,75.7,2023-02-10 19:32:04,2023-02-10 20:06:52,54.75,0.58,Evening,23.3,88.3,1.3,6.6,Tesla_SC
fbf96e15-83e,Chevy Bolt,64.2,2023-08-23 12:42:05,2023-08-23 13:46:17,46.69,1.07,Afternoon,15.0,80.4,37.7,9.0,DC_CCS
8f42891a-c16,Chevy Bolt,63.8,2023-04-02 14:40:26,2023-04-02 20:05:38,15.92,5.42,Afternoon,59.3,82.6,22.2,8.3,AC_L2
965b1404-fe9,Tesla Model Y,83.8,2023-07-08 19:34:24,2023-07-08 20:48:12,51.58,1.23,Evening,25.9,81.5,23.9,4.6,DC_CCS
d6fec24e-052,Kia Niro EV,63.9,2023-10-19 09:27:26,2023-10-19 10:26:14,41.87,0.98,Morning,25.3,83.1,25.4,7.3,DC_CCS
82653920-e80,Tesla Model Y,77.2,2023-07-21 16:05:24,2023-07-21 16:28:48,44.1,0.39,Afternoon,30.5,80.7,29.1,4.9,Tesla_SC
49c10b34-895,Nissan Leaf,41.2,2023-01-08 17:37:46,2023-01-09 18:30:34,20.62,24.88,Evening,41.5,89.3,9.6,14.5,AC_L1
812c772b-153,Tesla Model 3 LR,78.5,2023-07-24 19:18:09,2023-07-24 19:49:21,48.57,0.52,Evening,22.2,76.2,25.5,8.6,Tesla_SC
5fed89a1-21f,Chevy Bolt,59.1,2023-10-11 14:15:36,2023-10-11 23:39:00,26.76,9.39,Afternoon,49.9,91.7,26.5,9.8,AC_L2
3cd465f0-24b,Tesla Model Y,80.7,2023-06-04 13:39:48,2023-06-04 14:15:48,57.53,0.6,Afternoon,17.0,78.6,30.6,4.7,Tesla_SC
f7f7d1fa-4e0,Chevy Bolt,63.0,2023-09-02 05:59:58,2023-09-02 14:47:58,31.42,8.8,Night,39.2,87.0,21.7,9.7,AC_L2
f01b96ca-435,Tesla Model Y,80.9,2023-11-12 16:37:44,2023-11-12 17:44:20,51.06,1.11,Afternoon,24.6,82.9,15.4,3.3,DC_CCS
19db6dd1-855,Tesla Model 3 LR,82.1,2023-10-27 18:04:06,2023-10-27 19:12:30,49.72,1.14,Evening,26.3,80.3,15.9,6.8,DC_CCS
27b5fa17-7e4,Audi e-tron,96.3,2023-06-11 16:18:51,2023-06-12 01:57:51,46.54,9.65,Afternoon,50.5,96.3,27.8,6.7,AC_L2
8cf6d93a-097,Hyundai Kona Electric,67.1,2023-04-30 16:24:12,2023-05-01 01:43:24,29.79,9.32,Afternoon,51.1,92.3,17.6,7.5,AC_L2
f8782a96-3d0,Nissan Leaf,45.9,2023-06-20 13:43:44,2023-06-20 21:07:44,18.82,7.4,Afternoon,61.4,100.0,32.4,13.1,AC_L2
19db6dd1-855,Tesla Model 3 LR,79.7,2023-05-12 09:49:22,2023-05-12 19:12:10,31.45,9.38,Morning,45.0,81.7,25.7,8.6,AC_L2
cbe02c7d-9bd,BMW i3,43.6,2023-10-30 14:07:55,2023-10-30 14:37:55,20.69,0.5,Afternoon,36.1,79.5,22.1,10.6,DC_CCS
b323bc12-249,Tesla Model 3 LR,76.2,2023-07-07 12:24:50,2023-07-07 22:50:02,45.38,10.42,Afternoon,33.1,89.1,36.8,8.7,AC_L2
0db3ecfc-f28,Kia Niro EV,67.0,2023-01-24 08:31:28,2023-01-24 23:10:28,41.78,14.65,Morning,38.4,97.1,6.2,6.3,AC_L2
b241fe11-3f9,Chevy Bolt,65.7,2023-03-06 16:28:30,2023-03-07 05:03:18,36.2,12.58,Afternoon,45.4,98.5,14.8,7.9,AC_L2
d61ca97b-504,Nissan Leaf,60.1,2023-11-09 19:44:49,2023-11-10 19:25:37,20.14,23.68,Evening,66.8,98.2,11.7,15.0,AC_L1
dc9e0156-ee5,Volkswagen ID.4,80.7,2023-07-07 18:11:34,2023-07-07 19:08:34,41.05,0.95,Evening,34.3,79.1,30.4,5.3,DC_CCS
12328ff0-2f6,BMW i3,40.3,2023-09-23 06:32:36,2023-09-23 07:00:48,19.38,0.47,Morning,34.7,79.3,24.8,10.5,DC_CCS
7b000491-8d9,Nissan Leaf,64.2,2023-12-19 15:25:29,2023-12-19 20:48:17,19.49,5.38,Afternoon,58.9,87.3,10.8,15.0,AC_L2
ae1b4281-8cc,Nissan Leaf,57.1,2023-05-18 17:05:00,2023-05-18 17:50:36,34.37,0.76,Evening,26.2,79.9,21.1,15.0,DC_CHAdeMO
a2a30982-3bd,Nissan Leaf,50.6,2023-09-06 20:08:16,2023-09-07 05:35:16,32.02,9.45,Evening,38.4,96.8,18.7,13.3,AC_L2
a2cf10ec-fe6,Kia Niro EV,64.2,2023-12-02 08:58:56,2023-12-02 10:17:32,48.09,1.31,Morning,25.7,93.4,9.2,5.5,DC_CCS
49c10b34-895,Hyundai Kona Electric,67.3,2023-08-08 11:24:58,2023-08-08 12:37:34,49.22,1.21,Morning,13.5,79.3,35.0,5.3,DC_CCS
c0ba918d-84b,Tesla Model Y,81.3,2023-08-19 13:21:41,2023-08-19 13:49:17,47.31,0.46,Afternoon,26.7,78.2,34.7,3.8,Tesla_SC
56a95722-ba3,Tesla Model Y,78.4,2023-05-25 19:37:55,2023-05-26 00:39:43,19.75,5.03,Evening,60.9,84.2,18.5,5.5,AC_L2
a6276e1c-add,Tesla Model Y,80.3,2023-08-10 06:47:45,2023-08-10 16:23:09,51.03,9.59,Morning,38.8,99.2,28.5,5.3,AC_L2
673c5f6a-4dd,Tesla Model Y,78.4,2023-09-07 18:08:15,2023-09-07 18:58:39,37.99,0.84,Evening,34.9,79.3,22.6,4.2,DC_CCS
17ebf347-496,Tesla Model Y,77.0,2023-12-23 16:48:41,2023-12-24 01:13:17,45.08,8.41,Afternoon,40.9,96.5,10.1,5.3,AC_L2
bb395f6e-502,Hyundai Kona Electric,63.1,2023-09-25 14:34:15,2023-09-25 15:35:27,41.24,1.02,Afternoon,31.7,89.9,30.0,5.2,DC_CCS
39811eda-907,Tesla Model 3 LR,81.6,2023-03-25 22:16:09,2023-03-25 22:41:21,45.48,0.42,Night,26.9,76.0,5.7,8.8,Tesla_SC
56a95722-ba3,Nissan Leaf,52.8,2023-12-17 10:36:32,2023-12-18 00:56:56,22.53,14.34,Morning,50.3,90.2,13.9,14.3,AC_L1
3a9cfd10-72a,Ford Mustang Mach-E,87.6,2023-05-17 14:48:12,2023-05-17 18:24:12,20.98,3.6,Afternoon,70.3,92.6,29.3,5.8,AC_L2
294feabe-51e,Tesla Model Y,74.8,2023-09-01 17:23:09,2023-09-01 18:24:21,42.96,1.02,Evening,25.6,78.0,22.8,3.3,DC_CCS
baff847d-9a5,Tesla Model 3 LR,74.3,2023-06-19 18:27:36,2023-06-19 18:57:00,54.5,0.49,Evening,14.8,79.9,26.7,7.8,Tesla_SC
d61f77ce-02c,Tesla Model 3 LR,85.6,2023-07-12 20:55:39,2023-07-13 07:39:27,42.51,10.73,Evening,49.2,96.0,22.6,8.5,AC_L2
d6fec24e-052,Tesla Model 3 LR,80.5,2023-10-13 23:19:53,2023-10-14 00:16:53,44.17,0.95,Night,28.2,78.0,7.9,8.7,DC_CCS
230eaa96-27d,Porsche Taycan,90.4,2023-04-09 15:44:50,2023-04-09 17:36:26,73.35,1.86,Afternoon,20.8,93.7,23.6,4.7,DC_CCS
2d56ab9b-b6a,Hyundai Kona Electric,64.0,2023-02-10 23:32:15,2023-02-11 00:48:27,51.82,1.27,Night,16.0,87.3,-4.0,5.4,DC_CCS
f27af813-6db,Tesla Model 3 LR,77.3,2023-01-29 14:58:23,2023-01-29 16:23:35,50.78,1.42,Afternoon,35.3,95.9,10.6,8.1,DC_CCS
7fc4af70-a9a,Nissan Leaf,43.5,2023-06-08 00:05:29,2023-06-08 23:57:05,13.88,23.86,Night,63.4,94.6,15.6,13.4,AC_L1
c0ba918d-84b,Tesla Model Y,76.6,2023-03-31 14:10:02,2023-03-31 14:51:26,56.28,0.69,Afternoon,26.0,90.3,14.0,3.7,Tesla_SC
0c136e02-21f,Ford Mustang Mach-E,84.5,2023-09-10 17:33:13,2023-09-11 05:05:37,39.29,11.54,Evening,56.5,99.0,25.1,6.0,AC_L2
3b92b5db-0af,Chevy Bolt,64.0,2023-02-14 11:39:10,2023-02-14 12:35:34,38.57,0.94,Morning,30.3,83.0,12.1,8.8,DC_CCS
835c7ecf-d34,Chevy Bolt,62.3,2023-01-09 03:10:48,2023-01-09 10:25:48,21.88,7.25,Night,59.8,92.6,1.6,9.7,AC_L2
078420f1-026,Tesla Model Y,80.1,2023-02-11 15:07:14,2023-02-11 15:41:26,47.14,0.57,Afternoon,25.3,75.9,9.0,5.0,Tesla_SC
c0ddb67b-aee,Tesla Model 3 LR,81.0,2023-11-21 20:57:44,2023-11-22 14:01:20,47.31,17.06,Evening,42.7,97.3,6.4,7.7,AC_L2
3fb5dc8e-9d2,Volkswagen ID.4,78.9,2023-03-30 11:26:28,2023-03-30 18:10:52,19.87,6.74,Morning,63.4,86.7,18.6,4.8,AC_L2
6ac9aef0-2c4,BMW i3,40.5,2023-06-29 16:46:41,2023-06-29 20:50:17,16.08,4.06,Afternoon,56.7,93.9,30.3,12.9,AC_L2
ff48a961-769,Kia Niro EV,62.3,2023-12-19 14:05:07,2023-12-19 15:28:31,46.43,1.39,Afternoon,26.1,92.3,15.5,7.9,DC_CCS
a1d7f434-907,Tesla Model 3 LR,82.9,2023-12-08 05:12:49,2023-12-08 06:32:37,54.86,1.33,Night,24.6,83.3,7.3,8.9,DC_CCS
92ecd540-19f,Volkswagen ID.4,79.4,2023-04-06 12:30:54,2023-04-06 15:45:54,15.54,3.25,Afternoon,73.4,92.1,25.7,3.7,AC_L2
c7dfd16d-9cc,Volkswagen ID.4,78.1,2023-02-18 15:19:41,2023-02-18 18:08:17,8.94,2.81,Afternoon,72.8,83.7,12.8,3.2,AC_L2
5bc3de7d-5ac,Kia Niro EV,66.5,2023-12-23 18:05:24,2023-12-23 19:18:00,47.97,1.21,Evening,20.3,83.9,8.0,7.1,DC_CCS
39811eda-907,Tesla Model Y,78.9,2023-11-02 18:59:16,2023-11-02 19:37:04,55.84,0.63,Evening,28.0,88.8,11.2,4.5,Tesla_SC
2c7c8db1-321,Volkswagen ID.4,83.3,2023-12-08 20:06:34,2023-12-09 01:52:46,25.27,5.77,Evening,61.1,89.5,2.6,5.7,AC_L2
8f42891a-c16,Tesla Model 3 LR,82.0,2023-04-30 15:25:28,2023-05-01 03:29:04,41.89,12.06,Afternoon,50.9,99.4,23.5,7.6,AC_L2
a38eca25-2f4,Hyundai Kona Electric,68.8,2023-09-20 16:12:05,2023-09-20 17:05:29,40.8,0.89,Afternoon,27.5,79.7,28.0,6.2,DC_CCS
5aed6783-81f,Nissan Leaf,48.3,2023-10-16 06:18:40,2023-10-16 12:15:40,26.37,5.95,Morning,44.0,94.4,17.7,13.9,AC_L2
49c10b34-895,Audi e-tron,93.2,2023-07-08 17:38:33,2023-07-09 01:46:57,37.19,8.14,Evening,54.7,92.6,28.8,5.4,AC_L2
1f665bba-92f,BMW i3,42.3,2023-06-08 16:06:00,2023-06-08 16:47:24,22.97,0.69,Afternoon,30.0,80.3,28.3,10.7,DC_CCS
3da1ae5d-1b5,Nissan Leaf,59.5,2023-12-08 20:39:45,2023-12-09 11:39:09,41.4,14.99,Evening,24.4,90.0,1.5,14.4,AC_L2
f8782a96-3d0,Chevy Bolt,62.0,2023-02-26 18:11:44,2023-02-27 04:54:20,29.42,10.71,Evening,54.9,100.0,6.0,7.7,AC_L2
cac1596b-a96,Tesla Model 3 LR,80.5,2023-01-13 10:29:25,2023-01-13 11:09:37,61.53,0.67,Morning,12.6,78.6,11.1,8.8,Tesla_SC
d7ea8a36-7fc,Nissan Leaf,49.4,2023-05-22 06:38:26,2023-05-22 13:37:50,22.11,6.99,Morning,53.7,95.1,22.3,15.7,AC_L2
cbe02c7d-9bd,Nissan Leaf,47.0,2023-09-27 21:01:33,2023-09-27 21:48:21,26.59,0.78,Night,28.6,78.9,17.4,14.7,DC_CHAdeMO
cfd86521-a95,Tesla Model Y,72.9,2023-09-13 19:58:44,2023-09-13 21:10:44,51.53,1.2,Evening,13.6,77.7,23.9,3.5,DC_CCS
c0ddb67b-aee,BMW i3,42.1,2023-10-20 09:46:21,2023-10-20 16:09:09,22.17,6.38,Morning,47.6,98.2,24.3,11.0,AC_L2
294feabe-51e,Tesla Model 3 LR,76.7,2023-05-07 13:06:12,2023-05-07 17:51:12,28.26,4.75,Afternoon,61.5,96.5,25.5,8.3,AC_L2
584b9ab3-daf,Hyundai Kona Electric,66.5,2023-02-17 16:55:27,2023-02-17 17:47:39,36.77,0.87,Afternoon,28.3,76.9,8.2,7.0,DC_CCS
12328ff0-2f6,BMW i3,41.6,2023-08-04 19:32:36,2023-08-05 01:27:48,23.27,5.92,Evening,48.5,100.0,27.5,12.2,AC_L2
69aca3bb-999,Kia Niro EV,60.9,2023-05-17 09:01:57,2023-05-17 17:46:21,22.36,8.74,Morning,60.3,95.5,28.4,5.8,AC_L2
bd7f9d62-2ee,Audi e-tron,91.7,2023-10-05 16:23:13,2023-10-06 05:01:37,37.26,12.64,Afternoon,52.0,89.1,18.0,5.0,AC_L2
44f409e1-874,Tesla Model 3 LR,79.8,2023-11-06 07:57:20,2023-11-06 08:38:44,62.79,0.69,Morning,17.8,86.5,12.8,6.0,Tesla_SC
5be8c31e-a03,Rivian R1T,128.2,2023-11-29 23:43:39,2023-11-30 02:36:27,107.05,2.88,Night,19.9,96.5,1.8,4.0,DC_CCS
e280caca-294,Tesla Model Y,79.5,2023-03-16 20:53:02,2023-03-17 08:36:14,47.86,11.72,Evening,43.1,99.0,4.7,4.7,AC_L2
60817a6b-0ed,Kia Niro EV,64.9,2023-06-01 05:50:34,2023-06-01 18:19:22,67.71230879865047,12.48,Night,38.8,90.3,22.9,6.2,AC_L2
dd4436c2-a43,Volkswagen ID.4,80.8,2023-04-30 15:41:03,2023-05-01 03:04:27,45.77,11.39,Afternoon,38.6,91.1,21.1,5.3,AC_L2
e5684e96-ec0,Audi e-tron,88.7,2023-09-11 04:39:45,2023-09-11 10:49:57,33.87,6.17,Night,52.4,87.9,16.4,7.7,AC_L2
23d80351-664,Tesla Model 3 LR,78.2,2023-04-27 20:27:33,2023-04-27 20:58:09,49.03,0.51,Evening,26.8,80.7,11.9,8.6,Tesla_SC
6487df60-34b,Ford Mustang Mach-E,72.1,2023-06-16 14:41:10,2023-06-16 16:18:22,61.23,1.62,Afternoon,19.4,93.7,31.4,5.2,DC_CCS
17ebf347-496,Rivian R1T,119.6,2023-12-09 14:49:52,2023-12-09 17:16:52,100.13,2.45,Afternoon,18.3,95.2,11.2,5.0,DC_CCS
3c033944-6cc,BMW i3,41.5,2023-05-12 12:13:12,2023-05-12 15:57:00,7.23,3.73,Afternoon,72.2,88.4,25.8,10.0,AC_L2
2c7c8db1-321,Tesla Model 3 LR,78.5,2023-05-03 17:34:48,2023-05-04 05:54:36,51.72,12.33,Evening,29.7,92.4,19.4,6.7,AC_L2
9826758d-85f,Kia Niro EV,63.7,2023-02-17 09:47:27,2023-02-18 01:52:51,40.16,16.09,Morning,37.8,98.6,10.7,7.4,AC_L2
12328ff0-2f6,Tesla Model 3 LR,84.1,2023-11-07 15:56:08,2023-11-08 12:33:20,55.21,20.62,Afternoon,33.5,96.0,17.6,7.0,AC_L2
bc65c654-418,Ford Mustang Mach-E,84.6,2023-12-20 20:09:00,2023-12-20 21:21:36,58.93,1.21,Evening,14.3,78.6,3.6,5.7,DC_CCS
a8a295f1-acd,Hyundai Kona Electric,67.0,2023-09-13 12:17:33,2023-09-14 04:10:21,41.43,15.88,Afternoon,39.3,97.1,31.0,7.1,AC_L2
19db6dd1-855,Tesla Model 3 LR,84.3,2023-05-08 09:03:35,2023-05-08 21:41:23,33.07,12.63,Morning,54.2,92.2,26.6,6.1,AC_L2
d61f77ce-02c,Tesla Model 3 LR,84.0,2023-01-09 05:51:53,2023-01-09 22:15:17,47.79,16.39,Night,46.9,100.0,5.2,7.4,AC_L2
10e8e268-71b,Audi e-tron,89.5,2023-12-12 14:27:57,2023-12-13 01:50:45,44.45,11.38,Afternoon,51.0,97.1,12.5,5.3,AC_L2
4f5eabc0-e50,Nissan Leaf,60.1,2023-06-01 20:43:37,2023-06-01 22:08:49,54.62,1.42,Evening,12.4,92.4,23.7,15.7,DC_CHAdeMO
31dcd967-923,Tesla Model 3 LR,81.5,2023-01-15 00:25:46,2023-01-15 03:52:46,15.28,3.45,Night,72.4,90.4,-0.2,6.6,AC_L2
c82de90a-d1e,Audi e-tron,87.4,2023-10-22 07:47:27,2023-10-22 09:19:15,61.19,1.53,Morning,22.4,84.3,19.2,5.4,DC_CCS
fa2c492a-d66,Porsche Taycan,86.8,2023-06-26 20:09:53,2023-06-26 21:24:53,54.79,1.25,Evening,24.7,80.3,22.3,6.1,DC_CCS
3b92b5db-0af,Ford Mustang Mach-E,93.8,2023-01-08 20:20:55,2023-01-08 21:47:19,65.57,1.44,Evening,17.1,78.7,2.2,3.9,DC_CCS
45596536-ef2,Tesla Model 3 LR,77.0,2023-02-14 13:37:42,2023-02-14 20:01:06,19.94,6.39,Afternoon,71.4,95.2,14.7,7.9,AC_L2
7778eac5-644,Tesla Model 3 LR,79.3,2023-12-14 17:42:14,2023-12-15 01:49:26,32.24,8.12,Evening,54.1,91.3,6.2,8.3,AC_L2
8cf6d93a-097,Volkswagen ID.4,75.1,2023-01-02 13:14:28,2023-01-02 14:16:16,46.25,1.03,Afternoon,24.7,80.2,14.1,4.8,DC_CCS
418cdf94-a37,Ford Mustang Mach-E,85.4,2023-05-02 20:52:52,2023-05-02 22:18:40,59.9,1.43,Evening,25.6,89.6,17.4,4.7,DC_CCS
45e3cc3e-db8,Hyundai Kona Electric,64.7,2023-09-07 16:34:43,2023-09-07 17:53:55,50.24,1.32,Afternoon,24.8,93.8,27.6,5.4,DC_CCS
b42394e7-c5e,Rivian R1T,137.9,2023-09-07 12:58:03,2023-09-07 14:33:27,70.01,1.59,Afternoon,33.7,80.1,28.0,2.1,DC_CCS
c7dfd16d-9cc,Nissan Leaf,63.0,2023-03-19 18:58:33,2023-03-19 20:09:21,43.77,1.18,Evening,31.2,93.7,8.5,15.5,DC_CHAdeMO
afd79240-7de,Tesla Model 3 LR,81.5,2023-10-15 13:05:39,2023-10-15 15:00:51,70.98,1.92,Afternoon,17.1,95.1,22.2,7.2,DC_CCS
6487df60-34b,Kia Niro EV,63.0,2023-02-04 15:27:36,2023-02-05 03:04:48,32.72,11.62,Afternoon,43.2,91.4,11.5,5.7,AC_L2
3ca6b6b8-cf5,Chevy Bolt,64.7,2023-02-07 18:35:53,2023-02-08 04:22:05,41.72,9.77,Evening,36.7,96.4,3.5,9.7,AC_L2
4034e6e3-bff,Ford Mustang Mach-E,88.0,2023-08-02 08:23:03,2023-08-02 09:32:39,49.24,1.16,Morning,31.1,80.0,30.5,5.7,DC_CCS
d8707894-83c,Kia Niro EV,66.5,2023-04-28 11:55:01,2023-04-28 12:41:49,35.52,0.78,Morning,29.5,76.4,21.1,7.8,DC_CCS
847f8293-572,Kia Niro EV,65.8,2023-12-14 15:27:41,2023-12-15 02:13:17,32.86,10.76,Afternoon,49.8,97.4,12.2,5.7,AC_L2
cbe02c7d-9bd,Ford Mustang Mach-E,78.6,2023-01-24 18:56:06,2023-01-24 20:22:30,56.46,1.44,Evening,21.8,84.9,4.6,5.1,DC_CCS
ee2c4d21-69e,Tesla Model Y,77.5,2023-05-04 23:59:30,2023-05-05 08:21:06,42.0,8.36,Night,45.8,95.5,11.9,4.6,AC_L2
2872dd43-31f,Tesla Model S,103.0,2023-01-30 07:57:12,2023-01-30 08:35:36,63.58,0.64,Morning,27.7,80.6,6.6,12.7,Tesla_SC
0f964c67-b38,Hyundai Kona Electric,67.7,2023-09-30 14:11:25,2023-09-30 20:45:01,26.17,6.56,Afternoon,51.8,87.7,29.0,6.3,AC_L2
12328ff0-2f6,Nissan Leaf,55.2,2023-12-04 18:41:01,2023-12-04 19:38:01,40.59,0.95,Evening,14.8,80.6,8.9,13.5,DC_CHAdeMO
025db22a-46e,Ford Mustang Mach-E,83.7,2023-01-06 19:31:54,2023-01-07 06:07:54,45.52,10.6,Evening,37.5,89.0,1.6,4.2,AC_L2
57e761a2-725,Nissan Leaf,40.1,2023-05-04 04:28:17,2023-05-04 10:48:05,17.33,6.33,Night,50.9,91.8,15.5,13.2,AC_L2
ed72c00b-885,BMW i3,42.6,2023-07-18 15:28:36,2023-07-18 16:11:48,24.84,0.72,Afternoon,25.2,77.3,36.5,12.3,DC_CCS
6c997724-0ac,Chevy Bolt,60.5,2023-07-11 14:28:54,2023-07-11 15:19:18,37.96,0.84,Afternoon,24.0,79.5,36.0,8.4,DC_CCS
0ececf84-fba,Rivian R1T,110.2,2023-10-22 14:03:23,2023-10-22 19:41:47,21.77,5.64,Afternoon,70.5,89.3,25.0,2.5,AC_L2
d61f77ce-02c,Porsche Taycan,78.7,2023-10-16 13:13:49,2023-10-16 17:12:37,19.34,3.98,Afternoon,63.8,86.8,22.7,5.7,AC_L2
d6835b71-677,Rivian R1T,117.2,2023-09-24 18:27:38,2023-09-25 23:48:38,75.26,29.35,Evening,33.1,93.6,20.9,2.2,AC_L2
7b000491-8d9,Volkswagen ID.4,74.2,2023-05-30 02:51:30,2023-05-30 04:08:18,53.89,1.28,Night,17.7,82.8,10.2,3.3,DC_CCS
a5bc47b4-204,BMW i3,41.0,2023-07-25 19:23:28,2023-07-25 19:57:40,18.08,0.57,Evening,37.2,76.7,27.8,11.9,DC_CCS
22547c5e-478,Nissan Leaf,44.4,2023-11-12 20:28:59,2023-11-12 21:12:47,28.44,0.73,Evening,25.3,81.6,8.5,13.4,DC_CHAdeMO
a8a295f1-acd,Tesla Model 3 LR,76.8,2023-05-06 07:40:20,2023-05-06 08:39:08,40.3,0.98,Morning,30.3,78.8,25.0,6.8,DC_CCS
e797ebc3-ce9,Porsche Taycan,90.7,2023-07-03 17:13:00,2023-07-03 22:05:12,17.35,4.87,Evening,68.2,86.1,30.6,6.0,AC_L2
9826758d-85f,Chevy Bolt,59.3,2023-11-07 14:10:01,2023-11-07 22:32:49,40.83,8.38,Afternoon,34.6,98.1,20.7,8.5,AC_L2
ff5ec089-694,Tesla Model 3 LR,85.7,2023-01-31 14:47:57,2023-02-01 00:36:33,31.44,9.81,Afternoon,57.1,91.4,11.3,6.5,AC_L2
dba79b85-f77,Tesla Model 3 LR,74.2,2023-03-09 20:57:12,2023-03-10 05:41:00,38.65,8.73,Evening,46.4,95.6,4.3,6.8,AC_L2
69ccbcd7-765,Tesla Model 3 LR,78.3,2023-06-30 18:16:21,2023-06-30 19:29:33,51.73,1.22,Evening,17.6,77.8,26.7,8.8,DC_CCS
34ae6604-f75,Volkswagen ID.4,79.3,2023-07-10 17:20:24,2023-07-11 11:00:00,53.72,17.66,Evening,37.6,99.5,29.1,5.1,AC_L2
72d2e12a-0c4,Volkswagen ID.4,75.2,2023-10-15 12:09:47,2023-10-15 13:17:35,47.09,1.13,Afternoon,19.3,76.9,28.0,3.9,DC_CCS
a1038e80-60b,Tesla Model Y,82.4,2023-12-18 03:45:49,2023-12-18 05:30:13,63.59,1.74,Night,23.3,93.5,-0.7,3.1,DC_CCS
2f10bfcd-2f4,Porsche Taycan,82.6,2023-05-06 16:09:22,2023-05-07 08:24:58,46.25,16.26,Afternoon,39.7,92.7,21.1,6.6,AC_L2
c7dfd16d-9cc,Tesla Model Y,76.5,2023-01-05 13:05:21,2023-01-05 14:19:45,50.64,1.24,Afternoon,23.9,83.6,13.6,5.5,DC_CCS
4f5eabc0-e50,Audi e-tron,93.3,2023-01-28 12:13:47,2023-01-28 16:22:47,16.42,4.15,Afternoon,73.8,90.3,12.0,5.8,AC_L2
b42394e7-c5e,Chevy Bolt,63.1,2023-07-26 16:18:12,2023-07-26 19:34:24,13.18,3.27,Afternoon,67.6,86.9,31.1,8.5,AC_L2
db2e969b-a1c,Volkswagen ID.4,78.1,2023-10-05 11:56:43,2023-10-06 02:00:55,37.59,14.07,Morning,52.8,97.3,25.9,3.7,AC_L2
0a988022-870,Nissan Leaf,47.2,2023-10-07 16:07:07,2023-10-07 19:34:43,17.81,3.46,Afternoon,55.0,91.3,22.6,14.3,AC_L2
92ecd540-19f,Nissan Leaf,50.5,2023-04-23 07:18:41,2023-04-24 04:16:53,14.12,20.97,Morning,64.7,91.0,16.5,13.2,AC_L1
812c772b-153,Porsche Taycan,84.2,2023-02-27 16:28:31,2023-02-28 05:05:43,46.38,12.62,Afternoon,40.0,90.6,7.8,4.2,AC_L2
445ac149-efa,Tesla Model 3 LR,76.4,2023-03-13 15:44:25,2023-03-13 21:07:13,18.02,5.38,Afternoon,71.6,94.4,15.1,6.6,AC_L2
0a988022-870,Tesla Model S,96.5,2023-03-22 19:17:58,2023-03-23 01:54:34,19.2,6.61,Evening,66.9,85.4,6.8,11.2,AC_L2
078420f1-026,Hyundai Kona Electric,65.7,2023-05-11 09:20:56,2023-05-11 10:19:44,41.64,0.98,Morning,25.2,82.4,27.3,7.7,DC_CCS
8f42891a-c16,Nissan Leaf,50.5,2023-09-03 14:29:35,2023-09-03 18:28:23,21.89,3.98,Afternoon,45.9,86.7,29.0,14.6,AC_L2
bbb6895f-540,Ford Mustang Mach-E,75.7,2023-02-24 20:06:31,2023-02-24 21:43:07,59.05,1.61,Evening,26.2,94.4,0.7,5.2,DC_CCS
a2a30982-3bd,Tesla Model 3 LR,77.5,2023-04-07 16:16:52,2023-04-07 16:45:04,47.61,0.47,Afternoon,25.8,81.2,20.6,6.8,Tesla_SC
cfd6e579-aee,Chevy Bolt,63.6,2023-06-17 14:49:03,2023-06-17 17:35:15,13.97,2.77,Afternoon,69.9,91.1,34.9,7.4,AC_L2
19b2c0b8-3d3,Tesla Model S,94.3,2023-09-28 18:50:29,2023-09-28 19:16:53,43.67,0.44,Evening,37.3,77.1,21.7,13.2,Tesla_SC
8aaa8c41-2b5,Tesla Model Y,74.8,2023-04-18 07:05:24,2023-04-18 17:27:00,28.29,10.36,Morning,55.1,90.7,17.5,3.2,AC_L2
f27af813-6db,Volkswagen ID.4,82.5,2023-07-24 13:08:32,2023-07-24 21:30:44,48.58,8.37,Afternoon,39.5,95.5,38.1,4.4,AC_L2
